s__Paramuribaculum_sp900546365.HUMAN	1709	1446	872	HUMAN	GUT_GENOME212738	s__Paramuribaculum sp900546365	species__Paramuribaculum sp900546365	species	Paramuribaculum sp900546365	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp900546365
s__Paramuribaculum_sp900551515.HUMAN	1857	1559	925	HUMAN	GUT_GENOME246171	s__Paramuribaculum sp900551515	species__Paramuribaculum sp900551515	species	Paramuribaculum sp900551515	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp900551515
s__Paramuribaculum_sp900553585.HUMAN	2182	1781	1036	HUMAN	GUT_GENOME115718	s__Paramuribaculum sp900553585	species__Paramuribaculum sp900553585	species	Paramuribaculum sp900553585	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp900553585
s__Paraprevotella_clara.HUMAN	37761	21613	9591	HUMAN	GUT_GENOME275029	s__Paraprevotella clara	species__Paraprevotella clara	species	Paraprevotella clara	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara
s__Paraprevotella_sp003477995.HUMAN	3603	2853	1498	HUMAN	GUT_GENOME123105	s__Paraprevotella sp003477995	species__Paraprevotella sp003477995	species	Paraprevotella sp003477995	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella sp003477995
s__Paraprevotella_sp900546665.HUMAN	2681	2173	1229	HUMAN	GUT_GENOME016875	s__Paraprevotella sp900546665	species__Paraprevotella sp900546665	species	Paraprevotella sp900546665	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella sp900546665
s__Paraprevotella_xylaniphila.HUMAN	11940	7093	3335	HUMAN	GUT_GENOME276870	s__Paraprevotella xylaniphila	species__Paraprevotella xylaniphila	species	Paraprevotella xylaniphila	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella xylaniphila
s__Parasutterella_excrementihominis.HUMAN	13765	7728	3894	HUMAN	GUT_GENOME007524	s__Parasutterella excrementihominis	species__Parasutterella excrementihominis	species	Parasutterella excrementihominis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis
s__Parasutterella_sp000980495.HUMAN	12510	7166	3774	HUMAN	GUT_GENOME185067	s__Parasutterella sp000980495	species__Parasutterella sp000980495	species	Parasutterella sp000980495	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp000980495
s__Parolsenella_catena.HUMAN	3159	2327	1266	HUMAN	GUT_GENOME180883	s__Parolsenella catena	species__Parolsenella catena	species	Parolsenella catena	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella catena
s__Parolsenella_massiliensis.HUMAN	2056	1755	1021	HUMAN	GUT_GENOME018700	s__Parolsenella massiliensis	species__Parolsenella massiliensis	species	Parolsenella massiliensis	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella massiliensis
s__Parolsenella_sp900543875.HUMAN	1766	1495	889	HUMAN	GUT_GENOME016755	s__Parolsenella sp900543875	species__Parolsenella sp900543875	species	Parolsenella sp900543875	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella sp900543875
s__Parolsenella_sp900544655.HUMAN	1472	1240	744	HUMAN	GUT_GENOME002879	s__Parolsenella sp900544655	species__Parolsenella sp900544655	species	Parolsenella sp900544655	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella sp900544655
s__Parolsenella_sp900549525.HUMAN	1683	1391	852	HUMAN	GUT_GENOME170490	s__Parolsenella sp900549525	species__Parolsenella sp900549525	species	Parolsenella sp900549525	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella sp900549525
s__Parolsenella_uli_B.HUMAN	1904	1631	979	HUMAN	GUT_GENOME018858	s__Parolsenella uli_B	species__Parolsenella uli_B	species	Parolsenella uli_B	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella uli_B
s__Parvimonas_micra.HUMAN	2624	2015	1131	HUMAN	GUT_GENOME283175	s__Parvimonas micra	species__Parvimonas micra	species	Parvimonas micra	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Parvimonas;s__Parvimonas micra
s__Parvimonas_sp001553085.HUMAN	2013	1608	945	HUMAN	GUT_GENOME242991	s__Parvimonas sp001553085	species__Parvimonas sp001553085	species	Parvimonas sp001553085	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Parvimonas;s__Parvimonas sp001553085
s__Pauljensenia_culturomici.HUMAN	2038	1743	1012	HUMAN	GUT_GENOME244335	s__Pauljensenia culturomici	species__Pauljensenia culturomici	species	Pauljensenia culturomici	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia culturomici
s__Pauljensenia_polynesiensis.HUMAN	2585	2035	1102	HUMAN	GUT_GENOME096459	s__Pauljensenia polynesiensis	species__Pauljensenia polynesiensis	species	Pauljensenia polynesiensis	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia polynesiensis
s__Pauljensenia_radingae.HUMAN	3972	2483	1334	HUMAN	GUT_GENOME207916	s__Pauljensenia radingae	species__Pauljensenia radingae	species	Pauljensenia radingae	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia radingae
s__Pauljensenia_sp000308055.HUMAN	2066	1675	960	HUMAN	GUT_GENOME173055	s__Pauljensenia sp000308055	species__Pauljensenia sp000308055	species	Pauljensenia sp000308055	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000308055
s__Pauljensenia_sp000411415.HUMAN	2202	1759	1051	HUMAN	GUT_GENOME096378	s__Pauljensenia sp000411415	species__Pauljensenia sp000411415	species	Pauljensenia sp000411415	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000411415
s__Pauljensenia_sp000758755.HUMAN	1625	1341	799	HUMAN	GUT_GENOME207895	s__Pauljensenia sp000758755	species__Pauljensenia sp000758755	species	Pauljensenia sp000758755	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000758755
s__Pauljensenia_sp001838165.HUMAN	1917	1595	980	HUMAN	GUT_GENOME207226	s__Pauljensenia sp001838165	species__Pauljensenia sp001838165	species	Pauljensenia sp001838165	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp001838165
s__Pauljensenia_sp900541895.HUMAN	1611	1390	849	HUMAN	GUT_GENOME003966	s__Pauljensenia sp900541895	species__Pauljensenia sp900541895	species	Pauljensenia sp900541895	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp900541895
s__Pauljensenia_turicensis.HUMAN	2461	1789	1043	HUMAN	GUT_GENOME221648	s__Pauljensenia turicensis	species__Pauljensenia turicensis	species	Pauljensenia turicensis	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia turicensis
s__PeH17_sp000435055.HUMAN	17119	9812	3886	HUMAN	GUT_GENOME250959	s__PeH17 sp000435055	species__PeH17 sp000435055	species	PeH17 sp000435055	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
s__PeH17_sp900542285.HUMAN	2086	1608	887	HUMAN	GUT_GENOME044200	s__PeH17 sp900542285	species__PeH17 sp900542285	species	PeH17 sp900542285	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp900542285
s__Pediococcus_acidilactici.HUMAN	3062	2419	1464	HUMAN	GUT_GENOME000505	s__Pediococcus acidilactici	species__Pediococcus acidilactici	species	Pediococcus acidilactici	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici
s__Pediococcus_pentosaceus.HUMAN	2377	1967	1225	HUMAN	GUT_GENOME142050	s__Pediococcus pentosaceus	species__Pediococcus pentosaceus	species	Pediococcus pentosaceus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus pentosaceus
s__Pelistega_indica.HUMAN	2569	2178	1382	HUMAN	GUT_GENOME141754	s__Pelistega indica	species__Pelistega indica	species	Pelistega indica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pelistega;s__Pelistega indica
s__Peptoniphilus_A_grossensis.HUMAN	3156	2454	1363	HUMAN	GUT_GENOME140604	s__Peptoniphilus_A grossensis	species__Peptoniphilus_A grossensis	species	Peptoniphilus_A grossensis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A grossensis
s__Peptoniphilus_A_harei.HUMAN	2384	1975	1152	HUMAN	GUT_GENOME244088	s__Peptoniphilus_A harei	species__Peptoniphilus_A harei	species	Peptoniphilus_A harei	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A harei
s__Peptoniphilus_A_harei_A.HUMAN	3400	2528	1403	HUMAN	GUT_GENOME243005	s__Peptoniphilus_A harei_A	species__Peptoniphilus_A harei_A	species	Peptoniphilus_A harei_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A harei_A
s__Peptoniphilus_A_lacrimalis.HUMAN	3061	2295	1214	HUMAN	GUT_GENOME243596	s__Peptoniphilus_A lacrimalis	species__Peptoniphilus_A lacrimalis	species	Peptoniphilus_A lacrimalis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis
s__Peptoniphilus_A_lacydonensis.HUMAN	1841	1593	989	HUMAN	GUT_GENOME207717	s__Peptoniphilus_A lacydonensis	species__Peptoniphilus_A lacydonensis	species	Peptoniphilus_A lacydonensis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacydonensis
s__Peptoniphilus_A_phoceensis.HUMAN	2106	1703	1025	HUMAN	GUT_GENOME096539	s__Peptoniphilus_A phoceensis	species__Peptoniphilus_A phoceensis	species	Peptoniphilus_A phoceensis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A phoceensis
s__Peptoniphilus_A_raoultii.HUMAN	1403	1233	803	HUMAN	GUT_GENOME243413	s__Peptoniphilus_A raoultii	species__Peptoniphilus_A raoultii	species	Peptoniphilus_A raoultii	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A raoultii
s__Peptoniphilus_A_senegalensis.HUMAN	2278	1851	1084	HUMAN	GUT_GENOME096297	s__Peptoniphilus_A senegalensis	species__Peptoniphilus_A senegalensis	species	Peptoniphilus_A senegalensis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A senegalensis
s__Peptoniphilus_A_sp900538655.HUMAN	2711	2252	1270	HUMAN	GUT_GENOME208170	s__Peptoniphilus_A sp900538655	species__Peptoniphilus_A sp900538655	species	Peptoniphilus_A sp900538655	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A sp900538655
s__Peptoniphilus_B_duerdenii.HUMAN	1967	1613	964	HUMAN	GUT_GENOME243514	s__Peptoniphilus_B duerdenii	species__Peptoniphilus_B duerdenii	species	Peptoniphilus_B duerdenii	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_B;s__Peptoniphilus_B duerdenii
s__Peptoniphilus_E_obesi.HUMAN	1650	1449	899	HUMAN	GUT_GENOME096285	s__Peptoniphilus_E obesi	species__Peptoniphilus_E obesi	species	Peptoniphilus_E obesi	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_E;s__Peptoniphilus_E obesi
s__Peptostreptococcus_anaerobius.HUMAN	2753	2191	1226	HUMAN	GUT_GENOME029955	s__Peptostreptococcus anaerobius	species__Peptostreptococcus anaerobius	species	Peptostreptococcus anaerobius	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius
s__Peptostreptococcus_russellii.HUMAN	1610	1453	930	HUMAN	GUT_GENOME098616	s__Peptostreptococcus russellii	species__Peptostreptococcus russellii	species	Peptostreptococcus russellii	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii
s__Peptostreptococcus_russellii_A.HUMAN	1700	1529	978	HUMAN	GUT_GENOME097942	s__Peptostreptococcus russellii_A	species__Peptostreptococcus russellii_A	species	Peptostreptococcus russellii_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii_A
s__Peptostreptococcus_sp000758885.HUMAN	1508	1362	876	HUMAN	GUT_GENOME243009	s__Peptostreptococcus sp000758885	species__Peptostreptococcus sp000758885	species	Peptostreptococcus sp000758885	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp000758885
s__Peptostreptococcus_stomatis.HUMAN	1940	1591	977	HUMAN	GUT_GENOME029628	s__Peptostreptococcus stomatis	species__Peptostreptococcus stomatis	species	Peptostreptococcus stomatis	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus stomatis
s__Phascolarctobacterium_A_sp900541915.HUMAN	2866	2229	1324	HUMAN	GUT_GENOME248173	s__Phascolarctobacterium_A sp900541915	species__Phascolarctobacterium_A sp900541915	species	Phascolarctobacterium_A sp900541915	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900541915
s__Phascolarctobacterium_A_sp900544885.HUMAN	2541	1996	1204	HUMAN	GUT_GENOME205621	s__Phascolarctobacterium_A sp900544885	species__Phascolarctobacterium_A sp900544885	species	Phascolarctobacterium_A sp900544885	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900544885
s__Phascolarctobacterium_A_sp900545025.HUMAN	1690	1512	1016	HUMAN	GUT_GENOME047195	s__Phascolarctobacterium_A sp900545025	species__Phascolarctobacterium_A sp900545025	species	Phascolarctobacterium_A sp900545025	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900545025
s__Phascolarctobacterium_A_sp900547415.HUMAN	2148	1779	1119	HUMAN	GUT_GENOME083197	s__Phascolarctobacterium_A sp900547415	species__Phascolarctobacterium_A sp900547415	species	Phascolarctobacterium_A sp900547415	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900547415
s__Phascolarctobacterium_A_sp900551335.HUMAN	4481	3122	1709	HUMAN	GUT_GENOME237803	s__Phascolarctobacterium_A sp900551335	species__Phascolarctobacterium_A sp900551335	species	Phascolarctobacterium_A sp900551335	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900551335
s__Phascolarctobacterium_A_sp900552005.HUMAN	1480	1328	904	HUMAN	GUT_GENOME098961	s__Phascolarctobacterium_A sp900552005	species__Phascolarctobacterium_A sp900552005	species	Phascolarctobacterium_A sp900552005	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552005
s__Phascolarctobacterium_A_sp900552855.HUMAN	2061	1717	1090	HUMAN	GUT_GENOME110899	s__Phascolarctobacterium_A sp900552855	species__Phascolarctobacterium_A sp900552855	species	Phascolarctobacterium_A sp900552855	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855
s__Phascolarctobacterium_A_sp900553055.HUMAN	1661	1452	908	HUMAN	GUT_GENOME109727	s__Phascolarctobacterium_A sp900553055	species__Phascolarctobacterium_A sp900553055	species	Phascolarctobacterium_A sp900553055	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900553055
s__Phascolarctobacterium_A_succinatutens.HUMAN	30088	17701	7431	HUMAN	GUT_GENOME050179	s__Phascolarctobacterium_A succinatutens	species__Phascolarctobacterium_A succinatutens	species	Phascolarctobacterium_A succinatutens	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens
s__Phascolarctobacterium_A_succinatutens_A.HUMAN	8247	5233	2508	HUMAN	GUT_GENOME094201	s__Phascolarctobacterium_A succinatutens_A	species__Phascolarctobacterium_A succinatutens_A	species	Phascolarctobacterium_A succinatutens_A	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_A
s__Phascolarctobacterium_faecium.HUMAN	25856	16768	7966	HUMAN	GUT_GENOME151954	s__Phascolarctobacterium faecium	species__Phascolarctobacterium faecium	species	Phascolarctobacterium faecium	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium
s__Phascolarctobacterium_sp000436095.HUMAN	16080	11189	4901	HUMAN	GUT_GENOME135950	s__Phascolarctobacterium sp000436095	species__Phascolarctobacterium sp000436095	species	Phascolarctobacterium sp000436095	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp000436095
s__Phascolarctobacterium_sp900544795.HUMAN	2195	1911	1186	HUMAN	GUT_GENOME098798	s__Phascolarctobacterium sp900544795	species__Phascolarctobacterium sp900544795	species	Phascolarctobacterium sp900544795	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp900544795
s__Phascolarctobacterium_sp900545535.HUMAN	3885	2964	1639	HUMAN	GUT_GENOME150804	s__Phascolarctobacterium sp900545535	species__Phascolarctobacterium sp900545535	species	Phascolarctobacterium sp900545535	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp900545535
s__Phil1_sp001940855.HUMAN	12567	7852	3069	HUMAN	GUT_GENOME251715	s__Phil1 sp001940855	species__Phil1 sp001940855	species	Phil1 sp001940855	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855
s__Phil1_sp004558525.HUMAN	2094	1685	929	HUMAN	GUT_GENOME104784	s__Phil1 sp004558525	species__Phil1 sp004558525	species	Phil1 sp004558525	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp004558525
s__Phocaeicola_barnesiae.HUMAN	5944	4284	2228	HUMAN	GUT_GENOME135146	s__Phocaeicola barnesiae	species__Phocaeicola barnesiae	species	Phocaeicola barnesiae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola barnesiae
s__Phocaeicola_coprocola.HUMAN	43377	27503	11278	HUMAN	GUT_GENOME184827	s__Phocaeicola coprocola	species__Phocaeicola coprocola	species	Phocaeicola coprocola	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola
s__Phocaeicola_coprophilus.HUMAN	18762	11654	5219	HUMAN	GUT_GENOME256479	s__Phocaeicola coprophilus	species__Phocaeicola coprophilus	species	Phocaeicola coprophilus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprophilus
s__Phocaeicola_dorei.HUMAN	177859	102380	40400	HUMAN	GUT_GENOME244411	s__Phocaeicola dorei	species__Phocaeicola dorei	species	Phocaeicola dorei	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
s__Phocaeicola_ilei.HUMAN	2999	2458	1409	HUMAN	GUT_GENOME283068	s__Phocaeicola ilei	species__Phocaeicola ilei	species	Phocaeicola ilei	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola ilei
s__Phocaeicola_massiliensis.HUMAN	42332	26788	11019	HUMAN	GUT_GENOME153219	s__Phocaeicola massiliensis	species__Phocaeicola massiliensis	species	Phocaeicola massiliensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis
s__Phocaeicola_mediterraneensis.HUMAN	4168	3227	1772	HUMAN	GUT_GENOME024829	s__Phocaeicola mediterraneensis	species__Phocaeicola mediterraneensis	species	Phocaeicola mediterraneensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola mediterraneensis
s__Phocaeicola_plebeius.HUMAN	19054	12162	5525	HUMAN	GUT_GENOME108586	s__Phocaeicola plebeius	species__Phocaeicola plebeius	species	Phocaeicola plebeius	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius
s__Phocaeicola_plebeius_A.HUMAN	45473	28023	12256	HUMAN	GUT_GENOME271288	s__Phocaeicola plebeius_A	species__Phocaeicola plebeius_A	species	Phocaeicola plebeius_A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A
s__Phocaeicola_salanitronis.HUMAN	3146	2557	1455	HUMAN	GUT_GENOME113013	s__Phocaeicola salanitronis	species__Phocaeicola salanitronis	species	Phocaeicola salanitronis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola salanitronis
s__Phocaeicola_sp000432735.HUMAN	13473	8844	3975	HUMAN	GUT_GENOME183301	s__Phocaeicola sp000432735	species__Phocaeicola sp000432735	species	Phocaeicola sp000432735	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000432735
s__Phocaeicola_sp000434735.HUMAN	7636	5303	2569	HUMAN	GUT_GENOME011919	s__Phocaeicola sp000434735	species__Phocaeicola sp000434735	species	Phocaeicola sp000434735	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000434735
s__Phocaeicola_sp000436795.HUMAN	4739	3515	1839	HUMAN	GUT_GENOME205964	s__Phocaeicola sp000436795	species__Phocaeicola sp000436795	species	Phocaeicola sp000436795	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000436795
s__Phocaeicola_sp002161565.HUMAN	5125	3735	1914	HUMAN	GUT_GENOME095928	s__Phocaeicola sp002161565	species__Phocaeicola sp002161565	species	Phocaeicola sp002161565	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp002161565
s__Phocaeicola_sp002161765.HUMAN	2429	2031	1160	HUMAN	GUT_GENOME112684	s__Phocaeicola sp002161765	species__Phocaeicola sp002161765	species	Phocaeicola sp002161765	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp002161765
s__Phocaeicola_sp002493165.HUMAN	3094	2538	1391	HUMAN	GUT_GENOME133541	s__Phocaeicola sp002493165	species__Phocaeicola sp002493165	species	Phocaeicola sp002493165	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp002493165
s__Phocaeicola_sp900066445.HUMAN	2919	2462	1406	HUMAN	GUT_GENOME000187	s__Phocaeicola sp900066445	species__Phocaeicola sp900066445	species	Phocaeicola sp900066445	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900066445
s__Phocaeicola_sp900066455.HUMAN	9124	6066	2866	HUMAN	GUT_GENOME183808	s__Phocaeicola sp900066455	species__Phocaeicola sp900066455	species	Phocaeicola sp900066455	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900066455
