PRJEB32890.ERR3357550.10.MOUSE	PRJEB32890.ERR3357550.10	g__Kineothrix	genus__Kineothrix	genus	Kineothrix	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__
PRJEB32890.ERR3357550.35.MOUSE	PRJEB32890.ERR3357548.9	g__UBA1394	genus__UBA1394	genus	UBA1394	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__
PRJEB32890.ERR3357550.4.MOUSE	PRJEB32890.ERR3357527.24	g__Oscillibacter	genus__Oscillibacter	genus	Oscillibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__
PRJEB32890.ERR3357550.7.MOUSE	PRJEB32890.ERR3357548.13	g__Eubacterium_R	genus__Eubacterium_R	genus	Eubacterium_R	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__
PRJEB32890.ERR3357550.8.MOUSE	PRJEB32890.ERR3357549.3	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
PRJEB32890.ERR3357552.10.MOUSE	PRJEB32890.ERR3357552.10	g__TF01-11	genus__TF01-11	genus	TF01-11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__
PRJEB32890.ERR3357556.15.MOUSE	PRJEB32890.ERR3357556.15	g__UBA9475	genus__UBA9475	genus	UBA9475	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__
PRJEB32890.ERR3357556.17.MOUSE	PRJEB32890.ERR3357556.17	g__UBA9502	genus__UBA9502	genus	UBA9502	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__
PRJEB32890.ERR3357556.25.MOUSE	PRJEB32890.ERR3357556.25	g__ASF356	genus__ASF356	genus	ASF356	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__ASF356;s__
PRJEB32890.ERR3357561.11.MOUSE	PRJEB32890.ERR3357561.11	g__TF01-11	genus__TF01-11	genus	TF01-11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__
PRJEB32890.ERR3357564.9.MOUSE	21999_2#72	g__Oscillibacter	genus__Oscillibacter	genus	Oscillibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__
PRJEB32890.ERR3357565.13.MOUSE	PRJEB32890.ERR3357521.20	g__CAG-303	genus__CAG-303	genus	CAG-303	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__
PRJEB32890.ERR3357569.16.MOUSE	PRJEB32890.ERR3357569.16	g__Mucispirillum	genus__Mucispirillum	genus	Mucispirillum	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__
PRJEB32890.ERR3357569.2.MOUSE	GCA_003671805	g__Parabacteroides	genus__Parabacteroides	genus	Parabacteroides	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
PRJEB32890.ERR3357569.7.MOUSE	PRJEB32890.ERR3357550.27	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJEB32890.ERR3357571.14.MOUSE	PRJEB32890.ERR3357571.14	g__Alistipes	genus__Alistipes	genus	Alistipes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
PRJEB32890.ERR3357571.6.MOUSE	PRJEB32890.ERR3357571.6	g__Alistipes	genus__Alistipes	genus	Alistipes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
PRJEB32890.ERR3357573.21.MOUSE	PRJEB32890.ERR3357527.38	g__Desulfovibrio	genus__Desulfovibrio	genus	Desulfovibrio	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__
PRJEB32890.ERR3357573.28.MOUSE	PRJEB32890.ERR3357527.46	g__Alistipes	genus__Alistipes	genus	Alistipes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
PRJEB32890.ERR3357574.12.MOUSE	PRJEB32890.ERR3357573.4	f__CAG-307	family__CAG-307	family	CAG-307	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__CAG-307;g__;s__
PRJEB32890.ERR3357574.13.MOUSE	PRJEB32890.ERR3357571.18	g__Prevotella	genus__Prevotella	genus	Prevotella	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__
PRJEB32890.ERR3357574.6.MOUSE	PRJEB32890.ERR3357573.15	g__CAG-115	genus__CAG-115	genus	CAG-115	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__
PRJEB32890.ERR3357574.8.MOUSE	PRJEB32890.ERR3357564.20	g__UBA7173_A	genus__UBA7173_A	genus	UBA7173_A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173_A;s__
PRJEB32890.ERR3357575.4.MOUSE	PRJEB32890.ERR3357571.1	g__CAG-495	genus__CAG-495	genus	CAG-495	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__
PRJEB32890.ERR3357575.5.MOUSE	21999_2#54	g__Parasutterella	genus__Parasutterella	genus	Parasutterella	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__
PRJEB32890.ERR3357576.1.MOUSE	PRJEB32890.ERR3357576.1	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJEB32890.ERR3357576.3.MOUSE	PRJEB32890.ERR3357576.3	f__Oscillospiraceae	family__Oscillospiraceae	family	Oscillospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__
PRJEB32890.ERR3357576.5.MOUSE	PRJEB32890.ERR3357576.5	f__CAG-727	family__CAG-727	family	CAG-727	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__;s__
PRJEB32890.ERR3357579.19.MOUSE	PRJEB32890.ERR3357579.19	g__UBA9475	genus__UBA9475	genus	UBA9475	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__
PRJEB32890.ERR3357579.21.MOUSE	PRJEB32890.ERR3357576.4	g__UBA11940	genus__UBA11940	genus	UBA11940	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA11940;s__
PRJEB32890.ERR3357579.25.MOUSE	PRJEB32890.ERR3357576.9	g__CAG-873	genus__CAG-873	genus	CAG-873	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__
PRJEB32890.ERR3357579.7.MOUSE	PRJEB32890.ERR3357579.7	g__Acutalibacter	genus__Acutalibacter	genus	Acutalibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__
PRJEB32890.ERR3357580.10.MOUSE	PRJEB32890.ERR3357576.19	g__Duncaniella	genus__Duncaniella	genus	Duncaniella	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__
PRJEB32890.ERR3357587.17.MOUSE	PRJEB32890.ERR3357587.17	g__Muribaculum	genus__Muribaculum	genus	Muribaculum	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__
PRJEB32890.ERR3357590.12.MOUSE	PRJEB32890.ERR3357590.12	g__UBA11940	genus__UBA11940	genus	UBA11940	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA11940;s__
PRJEB32890.ERR3357591.2.MOUSE	PRJEB32890.ERR3357591.2	g__TF01-11	genus__TF01-11	genus	TF01-11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__
PRJEB32890.ERR3357593.1.MOUSE	PRJEB32890.ERR3357593.1	g__CAG-485	genus__CAG-485	genus	CAG-485	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__
PRJEB32890.ERR3357593.17.MOUSE	21999_2#86	g__Dorea	genus__Dorea	genus	Dorea	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__
PRJEB32890.ERR3357615.13.MOUSE	PRJEB32890.ERR3357615.13	o__Gastranaerophilales	order__Gastranaerophilales	order	Gastranaerophilales	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__;g__;s__
PRJEB32890.ERR3357616.12.MOUSE	PRJEB32890.ERR3357616.12	f__Ruminococcaceae	family__Ruminococcaceae	family	Ruminococcaceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__
PRJEB32890.ERR3357616.18.MOUSE	PRJEB32890.ERR3357616.18	g__Eubacterium_J	genus__Eubacterium_J	genus	Eubacterium_J	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__
PRJEB32890.ERR3357616.4.MOUSE	PRJEB32890.ERR3357616.4	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJEB32890.ERR3357617.2.MOUSE	PRJEB32890.ERR3357617.2	g__UBA9475	genus__UBA9475	genus	UBA9475	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__
PRJEB32890.ERR3357617.8.MOUSE	PRJEB32890.ERR3357617.8	o__Bacteroidales	order__Bacteroidales	order	Bacteroidales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__
PRJEB32890.ERR3357618.12.MOUSE	24141_1#70	g__Alistipes	genus__Alistipes	genus	Alistipes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
PRJEB32890.ERR3357618.18.MOUSE	PRJEB32890.ERR3357618.18	g__Eubacterium_J	genus__Eubacterium_J	genus	Eubacterium_J	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__
PRJEB32890.ERR3357618.2.MOUSE	PRJEB32890.ERR3357618.2	g__COE1	genus__COE1	genus	COE1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__
PRJEB32890.ERR3357619.22.MOUSE	PRJEB32890.ERR3357619.22	g__ASF356	genus__ASF356	genus	ASF356	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__ASF356;s__
PRJEB32890.ERR3357620.27.MOUSE	PRJEB32890.ERR3357620.27	g__UBA9475	genus__UBA9475	genus	UBA9475	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__
PRJEB32890.ERR3357620.31.MOUSE	PRJEB32890.ERR3357620.31	g__Eubacterium_R	genus__Eubacterium_R	genus	Eubacterium_R	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__
PRJEB32890.ERR3357620.41.MOUSE	PRJEB32890.ERR3357620.41	g__RC9	genus__RC9	genus	RC9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__
PRJEB32890.ERR3357621.1.MOUSE	PRJEB32890.ERR3357621.1	g__UBA11940	genus__UBA11940	genus	UBA11940	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA11940;s__
PRJEB32890.ERR3357621.14.MOUSE	PRJEB32890.ERR3357621.14	g__UBA11940	genus__UBA11940	genus	UBA11940	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA11940;s__
PRJEB32890.ERR3357621.15.MOUSE	PRJEB32890.ERR3357621.15	f__CAG-552	family__CAG-552	family	CAG-552	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-552;g__;s__
PRJEB32890.ERR3357621.31.MOUSE	PRJEB32890.ERR3357621.31	f__UBA3700	family__UBA3700	family	UBA3700	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__UBA3700;g__;s__
PRJEB32890.ERR3357621.32.MOUSE	PRJEB32890.ERR3357547.13	g__COE1	genus__COE1	genus	COE1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__
PRJEB32890.ERR3357622.14.MOUSE	PRJEB32890.ERR3357622.14	o__Gastranaerophilales	order__Gastranaerophilales	order	Gastranaerophilales	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__;g__;s__
PRJEB32890.ERR3357623.14.MOUSE	PRJEB32890.ERR3357623.14	o__Gastranaerophilales	order__Gastranaerophilales	order	Gastranaerophilales	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__;g__;s__
PRJEB32890.ERR3357623.18.MOUSE	PRJEB32890.ERR3357521.15	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
PRJEB32890.ERR3357623.3.MOUSE	PRJEB32890.ERR3357583.2	g__UBA11940	genus__UBA11940	genus	UBA11940	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA11940;s__
PRJEB32890.ERR3357624.18.MOUSE	PRJEB32890.ERR3357576.18	g__CAG-95	genus__CAG-95	genus	CAG-95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__
PRJEB32890.ERR3357624.7.MOUSE	PRJEB32890.ERR3357624.7	g__COE1	genus__COE1	genus	COE1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__
PRJEB32890.ERR3357625.1.MOUSE	PRJEB32890.ERR3357625.1	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJEB32890.ERR3357625.12.MOUSE	PRJEB32890.ERR3357625.12	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
PRJEB32890.ERR3357625.18.MOUSE	PRJEB32890.ERR3357625.18	g__Roseburia	genus__Roseburia	genus	Roseburia	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__
PRJEB32890.ERR3357625.30.MOUSE	PRJEB32890.ERR3357617.6	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJEB32890.ERR3357625.31.MOUSE	PRJEB32890.ERR3357621.26	g__Alistipes	genus__Alistipes	genus	Alistipes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
PRJEB32890.ERR3357625.5.MOUSE	PRJEB32890.ERR3357621.33	g__UBA3282	genus__UBA3282	genus	UBA3282	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__
PRJEB32890.ERR3357626.17.MOUSE	PRJEB32890.ERR3357626.17	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
PRJEB32890.ERR3357626.23.MOUSE	PRJEB32890.ERR3357626.23	o__Gastranaerophilales	order__Gastranaerophilales	order	Gastranaerophilales	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__;g__;s__
PRJEB32890.ERR3357627.30.MOUSE	PRJEB32890.ERR3357620.43	g__Odoribacter	genus__Odoribacter	genus	Odoribacter	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__
PRJEB32890.ERR3357627.39.MOUSE	PRJEB32890.ERR3357627.39	g__CAG-475	genus__CAG-475	genus	CAG-475	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-917;g__CAG-475;s__
PRJEB32890.ERR3357627.41.MOUSE	PRJEB32890.ERR3357615.29	g__CAG-485	genus__CAG-485	genus	CAG-485	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__
PRJEB32890.ERR3357627.7.MOUSE	PRJEB32890.ERR3357554.13	f__UBA3700	family__UBA3700	family	UBA3700	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__UBA3700;g__;s__
PRJEB32890.ERR3357628.10.MOUSE	PRJEB32890.ERR3357628.10	g__CAG-873	genus__CAG-873	genus	CAG-873	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__
PRJEB32890.ERR3357628.13.MOUSE	PRJEB32890.ERR3357624.13	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
PRJEB32890.ERR3357628.20.MOUSE	PRJEB32890.ERR3357628.20	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJEB32890.ERR3357628.42.MOUSE	PRJEB32890.ERR3357628.42	g__Helicobacter_C	genus__Helicobacter_C	genus	Helicobacter_C	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_C;s__
PRJEB32890.ERR3357629.18.MOUSE	PRJEB32890.ERR3357619.9	g__Bacteroides	genus__Bacteroides	genus	Bacteroides	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
PRJEB32890.ERR3357629.25.MOUSE	PRJEB32890.ERR3357629.25	g__CAG-95	genus__CAG-95	genus	CAG-95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__
PRJEB32890.ERR3357629.27.MOUSE	PRJEB32890.ERR3357629.27	g__UBA9502	genus__UBA9502	genus	UBA9502	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__
PRJEB32890.ERR3357630.12.MOUSE	24141_1#27	g__UBA7182	genus__UBA7182	genus	UBA7182	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__
PRJEB32890.ERR3357630.2.MOUSE	PRJEB32890.ERR3357630.2	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJEB32890.ERR3357630.4.MOUSE	PRJEB32890.ERR3357630.4	g__COE1	genus__COE1	genus	COE1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__
PRJEB32890.ERR3357632.18.MOUSE	PRJEB32890.ERR3357616.15	g__UBA7182	genus__UBA7182	genus	UBA7182	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__
PRJEB32890.ERR3357633.1.MOUSE	PRJEB32890.ERR3357633.1	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
PRJEB32890.ERR3357633.10.MOUSE	PRJEB32890.ERR3357633.10	g__TF01-11	genus__TF01-11	genus	TF01-11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__
PRJEB32890.ERR3357633.17.MOUSE	PRJEB32890.ERR3357633.17	g__UBA11940	genus__UBA11940	genus	UBA11940	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA11940;s__
PRJEB32890.ERR3357633.20.MOUSE	PRJEB32890.ERR3357617.12	f__CAG-307	family__CAG-307	family	CAG-307	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__CAG-307;g__;s__
PRJEB32890.ERR3357633.22.MOUSE	PRJEB32890.ERR3357633.22	f__Oscillospiraceae	family__Oscillospiraceae	family	Oscillospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__
PRJEB32890.ERR3357633.41.MOUSE	PRJEB32890.ERR3357616.8	g__COE1	genus__COE1	genus	COE1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__
PRJEB32890.ERR3357634.13.MOUSE	GCA_009917455	g__CAG-95	genus__CAG-95	genus	CAG-95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__
PRJEB32890.ERR3357634.2.MOUSE	PRJEB32890.ERR3357573.36	g__Odoribacter	genus__Odoribacter	genus	Odoribacter	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__
PRJEB32890.ERR3357634.4.MOUSE	PRJEB32890.ERR3357634.4	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
PRJEB32890.ERR3357634.8.MOUSE	PRJEB32890.ERR3357634.8	g__UBA11940	genus__UBA11940	genus	UBA11940	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA11940;s__
PRJEB32890.ERR3357635.16.MOUSE	PRJEB32890.ERR3357635.16	g__Dorea	genus__Dorea	genus	Dorea	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__
PRJEB32890.ERR3357635.2.MOUSE	PRJEB32890.ERR3357521.11	g__COE1	genus__COE1	genus	COE1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__
PRJEB32890.ERR3357635.24.MOUSE	24141_1#17	g__ASF356	genus__ASF356	genus	ASF356	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__ASF356;s__
PRJEB32890.ERR3357635.25.MOUSE	PRJEB32890.ERR3357616.23	g__Rikenella	genus__Rikenella	genus	Rikenella	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__
PRJEB32890.ERR3357635.5.MOUSE	PRJEB32890.ERR3357635.5	g__CHKCI006	genus__CHKCI006	genus	CHKCI006	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__CHKCI006;s__
PRJEB32890.ERR3357635.7.MOUSE	PRJEB32890.ERR3357635.7	f__Oscillospiraceae	family__Oscillospiraceae	family	Oscillospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__
PRJEB32890.ERR3357636.1.MOUSE	PRJEB32890.ERR3357636.1	f__CAG-552	family__CAG-552	family	CAG-552	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-552;g__;s__
PRJEB32890.ERR3357636.17.MOUSE	PRJEB32890.ERR3357636.17	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
PRJEB32890.ERR3357636.19.MOUSE	PRJEB32890.ERR3357622.11	f__Mycoplasmoidaceae	family__Mycoplasmoidaceae	family	Mycoplasmoidaceae	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__;s__
PRJEB32890.ERR3357636.21.MOUSE	PRJEB32890.ERR3357636.21	g__CAG-475	genus__CAG-475	genus	CAG-475	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-917;g__CAG-475;s__
PRJEB32890.ERR3357636.38.MOUSE	PRJEB32890.ERR3357621.8	f__CAG-552	family__CAG-552	family	CAG-552	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-552;g__;s__
PRJEB32890.ERR3357637.2.MOUSE	PRJEB32890.ERR3357619.15	f__Oscillospiraceae	family__Oscillospiraceae	family	Oscillospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__
PRJEB32890.ERR3357637.22.MOUSE	PRJEB32890.ERR3357637.22	g__Acutalibacter	genus__Acutalibacter	genus	Acutalibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__
PRJEB32890.ERR3357637.29.MOUSE	PRJEB32890.ERR3357637.29	g__Hungatella_A	genus__Hungatella_A	genus	Hungatella_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__
PRJEB32890.ERR3357637.30.MOUSE	31664_4#6	g__14-2	genus__14-2	genus	14-2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__
PRJEB32890.ERR3357637.31.MOUSE	PRJEB32890.ERR3357637.31	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
