MGBC128201	MGBC123817	g__UBA7173
MGBC128202	MGBC000377	s__Muribaculum intestinale
MGBC128207	MGBC126305	f__Lachnospiraceae
MGBC128210	MGBC121089	s__CAG-485 sp002493515
MGBC128212	MGBC126123	g__Desulfovibrio
MGBC128216	MGBC142695	g__CAG-873
MGBC128218	MGBC103306	g__CAG-873
MGBC128220	MGBC128220	s__UBA1394 sp900066845
MGBC128221	MGBC122974	g__Acetatifactor
MGBC128222	MGBC125142	g__Acetatifactor
MGBC128223	MGBC117240	s__Turicibacter sp002311155
MGBC128225	MGBC119765	g__UBA7182
MGBC128234	MGBC120460	g__CAG-485
MGBC128236	MGBC128295	s__Muribaculum arabinoxylanisolvens
MGBC128240	MGBC000011	s__Bacteroides acidifaciens
MGBC128241	MGBC120144	s__COE1 sp003513705
MGBC128245	MGBC151524	s__Alistipes sp002428825
MGBC128248	MGBC118768	g__Acetatifactor
MGBC128251	MGBC164593	g__TF01-11
MGBC128252	MGBC105311	s__Duncaniella sp002492665
MGBC128253	MGBC000384	s__Limosilactobacillus reuteri
MGBC128255	MGBC103294	g__CAG-873
MGBC128257	MGBC127674	s__Butyricimonas virosa
MGBC128258	MGBC124430	g__UBA946
MGBC128259	MGBC125940	g__Alistipes
MGBC128260	MGBC128948	g__UBA11940
MGBC128261	MGBC143808	g__Prevotella
MGBC128263	MGBC000190	s__NM07-P-09 sp004793665
MGBC128266	MGBC162430	s__Bifidobacterium globosum
MGBC128270	MGBC120460	g__CAG-485
MGBC128274	MGBC101821	s__Kineothrix sp000403275
MGBC128276	MGBC123372	g__CAG-485
MGBC128277	MGBC120929	f__UBA3700
MGBC128279	MGBC103686	g__UBA3282
MGBC128283	MGBC164577	g__UBA7173
MGBC128284	MGBC118395	f__UBA3700
MGBC128286	MGBC128938	s__Helicobacter_C japonicus
MGBC128288	MGBC105438	s__Helicobacter_D rodentium
MGBC128291	MGBC128373	s__Amulumruptor sp900539915
MGBC128295	MGBC128295	s__Muribaculum arabinoxylanisolvens
MGBC128297	MGBC110745	s__Alistipes sp003979135
MGBC128298	MGBC103454	g__UBA1436
MGBC128299	MGBC128920	g__Hungatella_A
MGBC128303	MGBC128953	f__UBA3700
MGBC128309	MGBC106096	s__UBA7173 sp001689485
MGBC128311	MGBC127601	g__Duncaniella
MGBC128313	MGBC128313	g__UBA11940
MGBC128314	MGBC106096	s__UBA7173 sp001689485
MGBC128317	MGBC124430	g__UBA946
MGBC128318	MGBC000357	s__Turicimonas muris
MGBC128319	MGBC107550	g__UBA3282
MGBC128320	MGBC164593	g__TF01-11
MGBC128324	MGBC000013	s__Lactobacillus intestinalis
MGBC128325	MGBC119940	g__Eubacterium_J
MGBC128326	MGBC105353	f__Lachnospiraceae
MGBC128327	MGBC113583	s__Anaerotruncus sp000403395
MGBC128328	MGBC134341	g__COE1
MGBC128330	MGBC110790	s__Paramuribaculum intestinale
MGBC128332	MGBC104799	g__RC9
MGBC128333	MGBC163564	g__ASF356
MGBC128334	MGBC109742	s__Muribaculum sp002492595
MGBC128335	MGBC105311	s__Duncaniella sp002492665
MGBC128339	MGBC120144	s__COE1 sp003513705
MGBC128344	MGBC164577	g__UBA7173
MGBC128346	MGBC143808	g__Prevotella
MGBC128347	MGBC120460	g__CAG-485
MGBC128351	MGBC128351	s__Lactobacillus johnsonii
MGBC128356	MGBC111586	s__TF01-11 sp003611745
MGBC128359	MGBC110107	s__Akkermansia muciniphila_A
MGBC128362	MGBC112867	g__CAG-873
MGBC128366	MGBC103387	g__51-20
MGBC128367	MGBC128351	s__Lactobacillus johnsonii
MGBC128368	MGBC121596	s__Prevotella sp900545525
MGBC128369	MGBC120144	s__COE1 sp003513705
MGBC128370	MGBC142695	g__CAG-873
MGBC128373	MGBC128373	s__Amulumruptor sp900539915
MGBC128375	MGBC000348	s__Faecalibaculum rodentium
MGBC128379	MGBC105311	s__Duncaniella sp002492665
MGBC128381	MGBC103325	g__CAG-267
MGBC128384	MGBC119345	s__UBA7173 sp900555165
MGBC128388	MGBC161649	f__UBA3700
MGBC128395	MGBC124430	g__UBA946
MGBC128398	MGBC151524	s__Alistipes sp002428825
MGBC128399	MGBC103294	g__CAG-873
MGBC128400	MGBC104799	g__RC9
MGBC128401	MGBC103329	g__CAG-873
MGBC128403	MGBC128295	s__Muribaculum arabinoxylanisolvens
MGBC128405	MGBC112867	g__CAG-873
MGBC128406	MGBC000011	s__Bacteroides acidifaciens
MGBC128407	MGBC127872	g__Dubosiella
MGBC128411	MGBC122639	g__UMGS268
MGBC128415	MGBC000377	s__Muribaculum intestinale
MGBC128416	MGBC123503	g__Eubacterium_J
MGBC128419	MGBC128419	g__CAG-873
MGBC128425	MGBC112607	s__Duncaniella muris
MGBC128428	MGBC120460	g__CAG-485
MGBC128432	MGBC164932	g__UBA1394
MGBC128434	MGBC143808	g__Prevotella
MGBC128436	MGBC000190	s__NM07-P-09 sp004793665
MGBC128440	MGBC103445	g__Helicobacter_C
MGBC128449	MGBC106096	s__UBA7173 sp001689485
MGBC128451	MGBC110404	s__Mailhella sp003512875
MGBC128452	MGBC000384	s__Limosilactobacillus reuteri
MGBC128456	MGBC128953	f__UBA3700
MGBC128458	MGBC143807	g__Alistipes
MGBC128459	MGBC114845	s__1XD42-69 sp003612565
MGBC128462	MGBC113184	s__CAG-873 sp002490635
MGBC128463	MGBC121596	s__Prevotella sp900545525
MGBC128464	MGBC164289	g__Lachnospira
MGBC128465	MGBC128780	g__1XD42-69
MGBC128467	MGBC000357	s__Turicimonas muris
MGBC128474	MGBC000377	s__Muribaculum intestinale
MGBC128475	MGBC123773	g__CAG-873
MGBC128479	MGBC137711	g__UBA946
MGBC128481	MGBC111863	g__Alistipes
MGBC128483	MGBC128295	s__Muribaculum arabinoxylanisolvens
MGBC128487	MGBC162921	g__Kineothrix
MGBC128488	MGBC121089	s__CAG-485 sp002493515
MGBC128489	MGBC120247	g__Eubacterium_R
MGBC128490	MGBC164577	g__UBA7173
MGBC128497	MGBC128351	s__Lactobacillus johnsonii
MGBC128498	MGBC104239	s__Parabacteroides distasonis_A
MGBC128501	MGBC165605	g__Eubacterium_F
MGBC128503	MGBC127601	g__Duncaniella
MGBC128505	MGBC103508	g__Duncaniella
MGBC128509	MGBC120460	g__CAG-485
MGBC128513	MGBC164932	g__UBA1394
MGBC128514	MGBC109742	s__Muribaculum sp002492595
MGBC128524	MGBC127200	s__Staphylococcus_A lentus
MGBC128525	MGBC113460	g__Acetatifactor
MGBC128531	MGBC128531	g__Eubacterium_F
MGBC128538	MGBC110790	s__Paramuribaculum intestinale
MGBC128543	MGBC119012	g__Kineothrix
MGBC128544	MGBC105567	s__Ligilactobacillus murinus
MGBC128546	MGBC105311	s__Duncaniella sp002492665
MGBC128547	MGBC109898	s__CAG-485 sp003979075
MGBC128550	MGBC108918	f__Lachnospiraceae
MGBC128552	MGBC128351	s__Lactobacillus johnsonii
MGBC128553	MGBC143808	g__Prevotella
MGBC128554	MGBC162921	g__Kineothrix
MGBC128555	MGBC110404	s__Mailhella sp003512875
MGBC128557	MGBC000384	s__Limosilactobacillus reuteri
MGBC128558	MGBC114950	f__Lachnospiraceae
MGBC128559	MGBC000377	s__Muribaculum intestinale
MGBC128560	MGBC126305	f__Lachnospiraceae
MGBC128572	MGBC141840	s__CAG-95 sp000403495
MGBC128575	MGBC104799	g__RC9
MGBC128577	MGBC107218	f__Lachnospiraceae
MGBC128578	MGBC123009	g__UBA11940
MGBC128579	MGBC104195	g__CAG-303
MGBC128589	MGBC000348	s__Faecalibaculum rodentium
MGBC128597	MGBC000357	s__Turicimonas muris
MGBC128598	MGBC164932	g__UBA1394
MGBC128599	MGBC120460	g__CAG-485
MGBC128600	MGBC120144	s__COE1 sp003513705
MGBC128602	MGBC121343	g__Eubacterium_R
MGBC128604	MGBC000384	s__Limosilactobacillus reuteri
MGBC128607	MGBC110790	s__Paramuribaculum intestinale
MGBC128608	MGBC126305	f__Lachnospiraceae
MGBC128627	MGBC123817	g__UBA7173
MGBC128631	MGBC124430	g__UBA946
MGBC128632	MGBC127601	g__Duncaniella
MGBC128637	MGBC128295	s__Muribaculum arabinoxylanisolvens
MGBC128653	MGBC121596	s__Prevotella sp900545525
MGBC128655	MGBC113184	s__CAG-873 sp002490635
MGBC128661	MGBC110745	s__Alistipes sp003979135
MGBC128663	MGBC121002	f__UBA3700
MGBC128670	MGBC128938	s__Helicobacter_C japonicus
MGBC128671	MGBC122917	g__UBA11940
MGBC128672	MGBC105567	s__Ligilactobacillus murinus
MGBC128674	MGBC110404	s__Mailhella sp003512875
MGBC128676	MGBC151524	s__Alistipes sp002428825
MGBC128677	MGBC107029	f__UBA3700
MGBC128678	MGBC110107	s__Akkermansia muciniphila_A
MGBC128679	MGBC104799	g__RC9
MGBC128681	MGBC105311	s__Duncaniella sp002492665
MGBC128685	MGBC120144	s__COE1 sp003513705
MGBC128691	MGBC127200	s__Staphylococcus_A lentus
MGBC128692	MGBC120460	g__CAG-485
MGBC128695	MGBC127629	g__CAG-485
MGBC128703	MGBC128351	s__Lactobacillus johnsonii
MGBC128704	MGBC108519	f__Lachnospiraceae
MGBC128705	MGBC151524	s__Alistipes sp002428825
MGBC128706	MGBC120460	g__CAG-485
MGBC128707	MGBC119292	g__CAG-303
MGBC128709	MGBC113460	g__Acetatifactor
MGBC128718	MGBC123951	g__Limosilactobacillus
MGBC128723	MGBC118434	s__COE1 sp002490665
MGBC128725	MGBC121596	s__Prevotella sp900545525
MGBC128726	MGBC103294	g__CAG-873
MGBC128727	MGBC112607	s__Duncaniella muris
MGBC128728	MGBC125215	g__CAG-485
MGBC128729	MGBC103306	g__CAG-873
MGBC128734	MGBC125209	g__UBA7173
MGBC128735	MGBC143808	g__Prevotella
MGBC128736	MGBC000384	s__Limosilactobacillus reuteri
MGBC128738	MGBC125940	g__Alistipes
MGBC128743	MGBC122917	g__UBA11940
MGBC128747	MGBC128295	s__Muribaculum arabinoxylanisolvens
MGBC128748	MGBC103329	g__CAG-873
MGBC128750	MGBC111863	g__Alistipes
MGBC128754	MGBC103508	g__Duncaniella
MGBC128755	MGBC164932	g__UBA1394
MGBC128758	MGBC103294	g__CAG-873
MGBC128759	MGBC128759	g__UBA7173
MGBC128762	MGBC128762	g__CAG-41
MGBC128763	MGBC164501	g__Clostridium
MGBC128765	MGBC117240	s__Turicibacter sp002311155
MGBC128767	MGBC130580	g__Eubacterium_F
MGBC128768	MGBC000011	s__Bacteroides acidifaciens
MGBC128769	MGBC110107	s__Akkermansia muciniphila_A
MGBC128770	MGBC111863	g__Alistipes
MGBC128771	MGBC120144	s__COE1 sp003513705
MGBC128777	MGBC119765	g__UBA7182
MGBC128778	MGBC121343	g__Eubacterium_R
MGBC128780	MGBC128780	g__1XD42-69
MGBC128783	MGBC105053	f__UBA3700
MGBC128784	MGBC151524	s__Alistipes sp002428825
MGBC128786	MGBC127554	g__CAG-822
MGBC128788	MGBC105311	s__Duncaniella sp002492665
MGBC128789	MGBC120617	s__Ruminococcus sp002362135
MGBC128791	MGBC103329	g__CAG-873
MGBC128792	MGBC107741	g__UMGS268
MGBC128793	MGBC121596	s__Prevotella sp900545525
MGBC128796	MGBC128373	s__Amulumruptor sp900539915
MGBC128799	MGBC125142	g__Acetatifactor
MGBC128800	MGBC125215	g__CAG-485
MGBC128802	MGBC105409	s__Mucispirillum schaedleri
MGBC128804	MGBC128351	s__Lactobacillus johnsonii
MGBC128807	MGBC107218	f__Lachnospiraceae
MGBC128808	MGBC123049	g__14-2
MGBC128812	MGBC124430	g__UBA946
MGBC128816	MGBC165605	g__Eubacterium_F
MGBC128817	MGBC111451	f__Lachnospiraceae
MGBC128818	MGBC000384	s__Limosilactobacillus reuteri
MGBC128820	MGBC109742	s__Muribaculum sp002492595
MGBC128821	MGBC143808	g__Prevotella
MGBC128822	MGBC103338	s__CAG-873 sp900550395
MGBC128824	MGBC105567	s__Ligilactobacillus murinus
MGBC128829	MGBC000377	s__Muribaculum intestinale
MGBC128834	MGBC161649	f__UBA3700
MGBC128836	MGBC128351	s__Lactobacillus johnsonii
MGBC128837	MGBC103329	g__CAG-873
MGBC128838	MGBC125215	g__CAG-485
MGBC128842	MGBC104799	g__RC9
MGBC128846	MGBC103678	f__Lachnospiraceae
MGBC128849	MGBC119269	f__CAG-1000
MGBC128851	MGBC124430	g__UBA946
MGBC128853	MGBC121596	s__Prevotella sp900545525
MGBC128856	MGBC122606	g__UBA5026
MGBC128859	MGBC110745	s__Alistipes sp003979135
MGBC128861	MGBC111863	g__Alistipes
MGBC128864	MGBC128938	s__Helicobacter_C japonicus
MGBC128866	MGBC128373	s__Amulumruptor sp900539915
MGBC128867	MGBC127601	g__Duncaniella
MGBC128869	MGBC000357	s__Turicimonas muris
MGBC128872	MGBC123817	g__UBA7173
MGBC128873	MGBC127200	s__Staphylococcus_A lentus
MGBC128874	MGBC107218	f__Lachnospiraceae
MGBC128876	MGBC120535	s__Duncaniella sp001689575
MGBC128877	MGBC110404	s__Mailhella sp003512875
MGBC128879	MGBC121271	g__CAG-603
MGBC128880	MGBC120460	g__CAG-485
MGBC128885	MGBC103306	g__CAG-873
MGBC128888	MGBC125142	g__Acetatifactor
MGBC128889	MGBC113999	g__COE1
MGBC128891	MGBC121705	g__UMGS1217
MGBC128897	MGBC110107	s__Akkermansia muciniphila_A
MGBC128899	MGBC117378	g__1XD42-69
MGBC128900	MGBC143808	g__Prevotella
MGBC128903	MGBC124430	g__UBA946
MGBC128904	MGBC128373	s__Amulumruptor sp900539915
MGBC128905	MGBC105311	s__Duncaniella sp002492665
MGBC128906	MGBC103686	g__UBA3282
MGBC128909	MGBC110404	s__Mailhella sp003512875
MGBC128910	MGBC104799	g__RC9
MGBC128912	MGBC142695	g__CAG-873
MGBC128915	MGBC125940	g__Alistipes
MGBC128916	MGBC164303	g__Eubacterium_J
MGBC128918	MGBC118768	g__Acetatifactor
MGBC128919	MGBC124655	g__CAG-873
MGBC128920	MGBC128920	g__Hungatella_A
MGBC128922	MGBC105438	s__Helicobacter_D rodentium
MGBC128923	MGBC164593	g__TF01-11
MGBC128926	MGBC120460	g__CAG-485
MGBC128928	MGBC164289	g__Lachnospira
MGBC128930	MGBC105409	s__Mucispirillum schaedleri
MGBC128933	MGBC109699	g__Dorea
MGBC128936	MGBC131349	s__14-2 sp000403315
MGBC128938	MGBC128938	s__Helicobacter_C japonicus
MGBC128940	MGBC000377	s__Muribaculum intestinale
MGBC128946	MGBC120354	g__Eubacterium_F
MGBC128948	MGBC128948	g__UBA11940
MGBC128949	MGBC000357	s__Turicimonas muris
MGBC128950	MGBC104195	g__CAG-303
MGBC128951	MGBC128295	s__Muribaculum arabinoxylanisolvens
MGBC128953	MGBC128953	f__UBA3700
MGBC128955	MGBC106096	s__UBA7173 sp001689485
MGBC128961	MGBC136074	g__UBA11940
MGBC128962	MGBC000328	s__Phocaeicola vulgatus
MGBC128966	MGBC120929	f__UBA3700
MGBC128967	MGBC134176	g__UBA11940
MGBC128976	MGBC114200	f__Lachnospiraceae
MGBC128977	MGBC128948	g__UBA11940
MGBC128979	MGBC164958	f__CAG-552
MGBC128981	MGBC162486	f__UBA3700
MGBC128988	MGBC104699	f__Lachnospiraceae
MGBC128991	MGBC128991	f__Muribaculaceae
MGBC128992	MGBC152421	g__UMGS1004
MGBC128997	MGBC109474	g__UBA7173
MGBC129000	MGBC130208	g__Oscillibacter
MGBC129001	MGBC105353	f__Lachnospiraceae
MGBC129002	MGBC104969	g__UBA3282
MGBC129003	MGBC108766	g__CAG-95
MGBC129011	MGBC163040	g__CAG-873
MGBC129012	MGBC113208	s__CAG-873 sp001689415
MGBC129014	MGBC129154	g__CAG-485
MGBC129015	MGBC118395	f__UBA3700
MGBC129019	MGBC129263	g__UBA11940
MGBC129020	MGBC114200	f__Lachnospiraceae
MGBC129023	MGBC108766	g__CAG-95
MGBC129024	MGBC141840	s__CAG-95 sp000403495
MGBC129025	MGBC103686	g__UBA3282
MGBC129026	MGBC136074	g__UBA11940
MGBC129028	MGBC130214	g__CAG-303
MGBC129035	MGBC129157	s__CAG-485 sp002362485
MGBC129036	MGBC152421	g__UMGS1004
MGBC129038	MGBC104699	f__Lachnospiraceae
MGBC129044	MGBC000375	s__Acutalibacter muris
MGBC129048	MGBC105311	s__Duncaniella sp002492665
MGBC129050	MGBC105353	f__Lachnospiraceae
MGBC129052	MGBC129052	f__Borkfalkiaceae
MGBC129056	MGBC113184	s__CAG-873 sp002490635
MGBC129057	MGBC120929	f__UBA3700
MGBC129060	MGBC112867	g__CAG-873
MGBC129061	MGBC104969	g__UBA3282
MGBC129063	MGBC130208	g__Oscillibacter
MGBC129066	MGBC120535	s__Duncaniella sp001689575
MGBC129069	MGBC129157	s__CAG-485 sp002362485
MGBC129073	MGBC109474	g__UBA7173
MGBC129074	MGBC112867	g__CAG-873
MGBC129082	MGBC104699	f__Lachnospiraceae
MGBC129083	MGBC120929	f__UBA3700
MGBC129087	MGBC105311	s__Duncaniella sp002492665
MGBC129098	MGBC114200	f__Lachnospiraceae
MGBC129102	MGBC130208	g__Oscillibacter
MGBC129105	MGBC162943	g__UMGS1004
MGBC129107	MGBC113208	s__CAG-873 sp001689415
MGBC129109	MGBC129327	o__Christensenellales
MGBC129110	MGBC108766	g__CAG-95
MGBC129111	MGBC104969	g__UBA3282
MGBC129112	MGBC129315	g__Oscillibacter
MGBC129115	MGBC129263	g__UBA11940
MGBC129119	MGBC162486	f__UBA3700
MGBC129123	MGBC164289	g__Lachnospira
MGBC129125	MGBC129154	g__CAG-485
MGBC129127	MGBC103686	g__UBA3282
MGBC129128	MGBC164205	f__Lachnospiraceae
MGBC129130	MGBC122917	g__UBA11940
MGBC129131	MGBC162486	f__UBA3700
MGBC129133	MGBC109474	g__UBA7173
MGBC129138	MGBC114681	g__COE1
MGBC129139	MGBC112867	g__CAG-873
MGBC129143	MGBC105353	f__Lachnospiraceae
MGBC129145	MGBC162018	g__UBA11940
MGBC129146	MGBC129052	f__Borkfalkiaceae
MGBC129151	MGBC113184	s__CAG-873 sp002490635
MGBC129152	MGBC105409	s__Mucispirillum schaedleri
MGBC129154	MGBC129154	g__CAG-485
MGBC129156	MGBC164577	g__UBA7173
MGBC129157	MGBC129157	s__CAG-485 sp002362485
MGBC129158	MGBC113208	s__CAG-873 sp001689415
MGBC129163	MGBC118395	f__UBA3700
MGBC129164	MGBC129157	s__CAG-485 sp002362485
MGBC129168	MGBC129315	g__Oscillibacter
MGBC129169	MGBC112867	g__CAG-873
MGBC129170	MGBC128991	f__Muribaculaceae
MGBC129171	MGBC112607	s__Duncaniella muris
MGBC129174	MGBC110790	s__Paramuribaculum intestinale
MGBC129176	MGBC129263	g__UBA11940
MGBC129178	MGBC117295	s__UBA3263 sp001689615
MGBC129180	MGBC163303	g__Oscillibacter
MGBC129185	MGBC114095	g__UBA3700
MGBC129187	MGBC114681	g__COE1
MGBC129188	MGBC105353	f__Lachnospiraceae
MGBC129192	MGBC129192	g__CAG-95
MGBC129197	MGBC109474	g__UBA7173
MGBC129198	MGBC129154	g__CAG-485
MGBC129199	MGBC109852	s__CAG-485 sp002493045
MGBC129202	MGBC162018	g__UBA11940
MGBC129204	MGBC105311	s__Duncaniella sp002492665
MGBC129205	MGBC113208	s__CAG-873 sp001689415
MGBC129206	MGBC113583	s__Anaerotruncus sp000403395
MGBC129207	MGBC129207	f__Lachnospiraceae
MGBC129208	MGBC105311	s__Duncaniella sp002492665
MGBC129209	MGBC141840	s__CAG-95 sp000403495
MGBC129210	MGBC129327	o__Christensenellales
MGBC129218	MGBC129349	g__UBA11517
MGBC129219	MGBC152987	g__UBA11940
MGBC129221	MGBC129221	g__CAG-590
MGBC129223	MGBC107459	g__UBA11940
MGBC129226	MGBC106096	s__UBA7173 sp001689485
MGBC129227	MGBC105353	f__Lachnospiraceae
MGBC129232	MGBC129232	g__Desulfovibrio
MGBC129233	MGBC129275	g__CAG-95
MGBC129237	MGBC106726	g__UBA11940
MGBC129238	MGBC128948	g__UBA11940
MGBC129239	MGBC105042	g__CAG-475
MGBC129240	MGBC104699	f__Lachnospiraceae
MGBC129245	MGBC134341	g__COE1
MGBC129248	MGBC129248	g__Eisenbergiella
MGBC129252	MGBC146938	f__Borkfalkiaceae
MGBC129256	MGBC104969	g__UBA3282
MGBC129263	MGBC129263	g__UBA11940
MGBC129266	MGBC114095	g__UBA3700
MGBC129269	MGBC164577	g__UBA7173
MGBC129270	MGBC129270	g__Lachnospira
MGBC129273	MGBC162170	g__ASF356
MGBC129274	MGBC105224	g__CAG-95
MGBC129275	MGBC129275	g__CAG-95
MGBC129278	MGBC107741	g__UMGS268
MGBC129284	MGBC129284	g__1XD8-76
MGBC129287	MGBC128991	f__Muribaculaceae
MGBC129289	MGBC129342	f__CAG-552
MGBC129290	MGBC113208	s__CAG-873 sp001689415
MGBC129291	MGBC141840	s__CAG-95 sp000403495
MGBC129292	MGBC162871	g__UBA9475
MGBC129294	MGBC134176	g__UBA11940
MGBC129302	MGBC162833	g__UMGS1004
MGBC129303	MGBC129303	g__Marseille-P3106
MGBC129304	MGBC129207	f__Lachnospiraceae
MGBC129308	MGBC105311	s__Duncaniella sp002492665
MGBC129310	MGBC129221	g__CAG-590
MGBC129315	MGBC129315	g__Oscillibacter
MGBC129316	MGBC129270	g__Lachnospira
MGBC129318	MGBC104969	g__UBA3282
MGBC129320	MGBC105042	g__CAG-475
MGBC129327	MGBC129327	o__Christensenellales
MGBC129328	MGBC114095	g__UBA3700
MGBC129341	MGBC129327	o__Christensenellales
MGBC129342	MGBC129342	f__CAG-552
MGBC129343	MGBC113208	s__CAG-873 sp001689415
MGBC129349	MGBC129349	g__UBA11517
MGBC129350	MGBC161672	g__Angelakisella
MGBC129351	MGBC117295	s__UBA3263 sp001689615
MGBC129352	MGBC164402	g__Duncaniella
MGBC129354	MGBC106096	s__UBA7173 sp001689485
MGBC129357	MGBC114095	g__UBA3700
MGBC129359	MGBC116833	g__Alistipes
MGBC129360	MGBC106726	g__UBA11940
MGBC129361	MGBC129275	g__CAG-95
MGBC129362	MGBC104969	g__UBA3282
MGBC129363	MGBC129248	g__Eisenbergiella
MGBC129364	MGBC107459	g__UBA11940
MGBC129369	MGBC112867	g__CAG-873
MGBC129372	MGBC162833	g__UMGS1004
MGBC129374	MGBC110790	s__Paramuribaculum intestinale
MGBC129375	MGBC107741	g__UMGS268
MGBC129376	MGBC135721	s__UBA7173 sp002491305
MGBC129377	MGBC129221	g__CAG-590
MGBC129381	MGBC107550	g__UBA3282
MGBC129383	MGBC131504	g__Oscillibacter
MGBC129387	MGBC156614	g__UMGS1370
MGBC129389	MGBC143053	s__Hungatella_A sp002358555
MGBC129390	MGBC104195	g__CAG-303
MGBC129391	MGBC108232	g__Acetatifactor
MGBC129392	MGBC129914	g__UBA9502
MGBC129393	MGBC000324	s__Bacteroides thetaiotaomicron
MGBC129394	MGBC129937	g__Dorea
MGBC129395	MGBC129157	s__CAG-485 sp002362485
MGBC129399	MGBC107693	f__Oscillospiraceae
MGBC129401	MGBC129972	g__UBA7182
MGBC129402	MGBC105120	g__CAG-95
MGBC129403	MGBC140066	g__TF01-11
MGBC129404	MGBC131385	s__Acetatifactor sp003612485
MGBC129407	MGBC131258	g__UBA3282
MGBC129409	MGBC107741	g__UMGS268
MGBC129410	MGBC000375	s__Acutalibacter muris
MGBC129412	MGBC118434	s__COE1 sp002490665
MGBC129413	MGBC130266	g__UBA3282
MGBC129415	MGBC113999	g__COE1
MGBC129416	MGBC129157	s__CAG-485 sp002362485
MGBC129417	MGBC114255	g__Paramuribaculum
MGBC129420	MGBC163558	g__1XD42-69
MGBC129421	MGBC106096	s__UBA7173 sp001689485
MGBC129422	MGBC164609	g__CAG-110
MGBC129424	MGBC000348	s__Faecalibaculum rodentium
MGBC129425	MGBC129736	g__An181
MGBC129433	MGBC000355	s__Akkermansia muciniphila
MGBC129437	MGBC162921	g__Kineothrix
MGBC129438	MGBC162040	f__Oscillospiraceae
MGBC129440	MGBC129998	g__1XD42-69
MGBC129441	MGBC101821	s__Kineothrix sp000403275
MGBC129445	MGBC137711	g__UBA946
MGBC129447	MGBC122214	g__Eubacterium_F
MGBC129448	MGBC130266	g__UBA3282
MGBC129450	MGBC156614	g__UMGS1370
MGBC129451	MGBC165149	g__Acetatifactor
MGBC129452	MGBC115029	g__Dorea
MGBC129453	MGBC129914	g__UBA9502
MGBC129454	MGBC113942	f__Lachnospiraceae
MGBC129456	MGBC161676	g__Acutalibacter
MGBC129457	MGBC131258	g__UBA3282
MGBC129460	MGBC104031	g__14-2
MGBC129462	MGBC130214	g__CAG-303
MGBC129464	MGBC129157	s__CAG-485 sp002362485
MGBC129465	MGBC114603	g__CAG-95
MGBC129466	MGBC131384	g__Adlercreutzia
MGBC129472	MGBC129472	f__Lachnospiraceae
MGBC129474	MGBC105042	g__CAG-475
MGBC129482	MGBC129157	s__CAG-485 sp002362485
MGBC129483	MGBC163558	g__1XD42-69
MGBC129484	MGBC161672	g__Angelakisella
MGBC129485	MGBC129736	g__An181
MGBC129486	MGBC131434	g__Lawsonibacter
MGBC129493	MGBC136833	g__Anaerotignum
MGBC129496	MGBC101821	s__Kineothrix sp000403275
MGBC129499	MGBC109838	g__TF01-11
MGBC129501	MGBC118434	s__COE1 sp002490665
MGBC129502	MGBC130266	g__UBA3282
MGBC129504	MGBC146413	g__Acetatifactor
MGBC129506	MGBC106896	g__UBA7182
MGBC129508	MGBC137711	g__UBA946
MGBC129509	MGBC130214	g__CAG-303
MGBC129511	MGBC156614	g__UMGS1370
MGBC129512	MGBC104031	g__14-2
MGBC129516	MGBC166763	g__Eubacterium_F
MGBC129517	MGBC143053	s__Hungatella_A sp002358555
MGBC129518	MGBC000324	s__Bacteroides thetaiotaomicron
MGBC129522	MGBC165149	g__Acetatifactor
MGBC129524	MGBC129157	s__CAG-485 sp002362485
MGBC129526	MGBC107741	g__UMGS268
MGBC129527	MGBC114255	g__Paramuribaculum
MGBC129528	MGBC113942	f__Lachnospiraceae
MGBC129531	MGBC129157	s__CAG-485 sp002362485
MGBC129533	MGBC136833	g__Anaerotignum
MGBC129534	MGBC162040	f__Oscillospiraceae
MGBC129535	MGBC114255	g__Paramuribaculum
MGBC129540	MGBC101821	s__Kineothrix sp000403275
MGBC129542	MGBC131385	s__Acetatifactor sp003612485
MGBC129543	MGBC131434	g__Lawsonibacter
MGBC129545	MGBC129736	g__An181
MGBC129547	MGBC129547	g__Acetatifactor
MGBC129548	MGBC129548	g__UBA7185
MGBC129553	MGBC163558	g__1XD42-69
MGBC129557	MGBC162040	f__Oscillospiraceae
MGBC129558	MGBC108697	s__COE1 sp000403215
MGBC129559	MGBC163656	g__Acetatifactor
MGBC129562	MGBC129914	g__UBA9502
MGBC129563	MGBC156614	g__UMGS1370
MGBC129564	MGBC108766	g__CAG-95
MGBC129566	MGBC113999	g__COE1
MGBC129567	MGBC106896	g__UBA7182
MGBC129568	MGBC129157	s__CAG-485 sp002362485
MGBC129570	MGBC131504	g__Oscillibacter
MGBC129571	MGBC131258	g__UBA3282
MGBC129572	MGBC106688	s__COE1 sp000403335
MGBC129579	MGBC161672	g__Angelakisella
MGBC129580	MGBC129547	g__Acetatifactor
MGBC129581	MGBC164609	g__CAG-110
MGBC129583	MGBC159247	g__Acetatifactor
MGBC129586	MGBC165282	f__Lachnospiraceae
MGBC129587	MGBC163558	g__1XD42-69
MGBC129589	MGBC162921	g__Kineothrix
MGBC129590	MGBC129548	g__UBA7185
MGBC129591	MGBC131434	g__Lawsonibacter
MGBC129593	MGBC129998	g__1XD42-69
MGBC129598	MGBC114255	g__Paramuribaculum
MGBC129600	MGBC101821	s__Kineothrix sp000403275
